ThreatScore,AttackType,Timestamp,SourceIP
0.2892,1,1748888364,225.238.13.196
0.1404,0,1747621252,70.108.60.139
0.2049,0,1747816268,46.60.78.247
0.7837,2,1748777715,64.106.119.185
0.8504,2,1749650821,169.57.246.54
0.9427,0,1747308325,213.165.150.34
0.5932,0,1747660998,217.19.161.142
0.3439,0,1747520760,54.111.193.225
0.6133,2,1748953361,189.75.171.210
0.2468,1,1749398512,20.209.167.26
0.2357,2,1748062039,36.189.8.167
0.7785,2,1748688282,223.8.223.114
0.7195,0,1748480354,146.152.37.54
0.7695,2,1748488385,185.24.76.93
0.6995,1,1748320884,84.187.29.207
0.6409,0,1748891959,75.214.14.67
0.8319,1,1748245911,220.87.243.134
0.5733,0,1747789441,12.4.126.101
0.2921,2,1747295721,216.247.87.220
0.3645,1,1747503996,207.38.147.52
0.3133,2,1748192821,136.210.137.233
0.3855,1,1748236760,31.221.81.89
0.6001,1,1749576771,95.102.244.83
0.9047,2,1749143860,158.147.214.195
0.1274,0,1748461356,223.59.175.241
0.3006,2,1748191611,55.14.53.218
0.0427,0,1749499792,11.175.190.231
0.2694,0,1749158231,77.195.23.250
0.8556,0,1748717349,98.117.91.152
0.6597,0,1748282210,92.120.102.12
0.4113,0,1748097793,198.22.220.138
0.6128,0,1748927034,210.3.136.169
0.641,0,1748586503,42.201.211.194
0.7253,2,1747763922,210.113.254.162
0.6549,0,1747258419,170.4.197.223
0.2249,2,1747182713,120.170.99.237
0.7435,2,1748344556,147.68.90.213
0.1249,0,1748846189,124.181.67.183
0.4227,2,1747190254,37.62.167.232
0.1261,0,1747494092,152.129.158.231
0.4142,1,1748926720,175.51.100.90
0.1463,0,1747426375,154.78.142.200
0.6643,2,1748653106,227.92.177.107
0.2414,0,1747980819,129.160.114.143
0.6873,0,1747805277,70.60.95.181
0.1821,1,1749060538,240.171.145.206
0.4767,2,1747853570,244.76.173.162
0.2001,0,1747236695,196.41.138.27
0.0565,1,1747089655,79.230.29.77
0.3314,1,1747756318,162.254.172.178
0.298,0,1748052596,235.22.231.215
0.4863,0,1747834620,119.52.35.139
0.7183,2,1747588117,37.208.47.59
0.2379,2,1748601571,67.91.224.224
0.605,2,1748117234,116.158.17.54
0.9869,1,1747681148,109.239.66.187
0.8739,1,1748969372,30.64.246.176
0.5416,2,1747665835,167.57.197.231
0.247,2,1748419932,79.181.111.132
0.065,2,1749337969,129.21.70.48
0.6097,1,1747202183,178.162.186.191
0.3398,0,1747950882,221.139.175.171
0.9651,1,1749570423,219.202.48.81
0.9089,0,1749542534,44.145.72.140
0.1648,2,1748638923,7.62.95.70
0.8597,0,1747289720,98.170.137.199
0.6882,0,1748402982,149.181.199.247
0.0025,2,1748056881,88.154.86.92
0.4197,0,1748859173,58.190.37.118
0.6191,1,1748456394,67.50.170.39
0.7265,1,1747353012,200.71.36.253
0.8022,2,1747412791,158.220.238.236
0.2611,0,1749555177,7.77.224.18
0.6793,2,1749539121,219.49.170.182
0.4664,0,1748853629,45.224.161.161
0.5436,0,1748852999,182.97.168.131
0.5349,0,1749167249,196.203.151.152
0.7417,1,1747086223,29.199.175.110
0.5048,1,1747352609,137.226.208.18
0.5389,1,1747842531,44.37.167.239
0.9787,2,1747102100,151.136.116.124
0.4061,0,1749523177,3.179.26.67
0.4384,2,1749045287,3.106.219.75
0.4506,1,1748280923,141.29.133.237
0.8831,2,1747764193,23.42.164.232
0.6626,2,1747369975,67.193.22.90
0.1069,2,1749239603,185.209.69.190
0.9064,0,1748640496,239.179.121.143
0.0767,0,1747099922,101.245.235.63
0.3817,0,1747439347,40.4.217.161
0.9739,1,1748355649,217.194.127.120
0.0881,0,1748050504,249.72.240.88
0.5412,2,1747144508,196.170.141.140
0.5247,0,1747685968,18.2.60.9
0.3397,1,1747206273,167.246.20.56
0.7035,0,1747079705,134.13.180.180
0.222,2,1749283795,186.99.214.119
0.3439,1,1748500264,219.188.4.37
0.2406,0,1747426146,35.31.140.4
0.7402,0,1749324892,190.103.212.157
0.7808,2,1747415582,53.129.223.147
0.2038,1,1747687760,187.182.110.180
0.5052,0,1747736899,1.169.111.187
0.7129,2,1748262830,115.63.208.49
0.6153,0,1748351293,90.223.125.29
0.4298,2,1747748922,179.130.27.66
0.9034,0,1748393716,221.154.24.10
0.2733,1,1747606554,38.58.68.248
0.9269,1,1747481942,201.247.252.156
0.0767,2,1748564632,247.49.249.42
0.6905,1,1748797579,33.139.8.64
0.6308,2,1747543666,138.177.250.170
0.9065,0,1747604895,115.10.161.190
0.5924,2,1747383652,251.215.80.102
0.6552,1,1748771417,181.136.32.159
0.6602,2,1749409084,92.217.143.63
0.4586,2,1748212184,71.132.203.177
0.4909,2,1748397340,207.118.10.129
0.518,1,1748024405,3.137.101.72
0.2307,2,1748962267,220.28.232.63
0.6441,1,1749145774,126.168.169.200
0.5036,0,1748996003,3.229.205.156
0.7899,0,1748591813,224.213.180.145
0.9952,2,1747565505,119.154.22.36
0.649,0,1749512328,15.57.53.150
0.424,0,1748662125,169.105.188.228
0.8747,0,1749338278,85.148.160.100
0.5723,2,1748004743,196.199.23.118
0.1465,0,1747946033,17.143.75.183
0.9699,2,1749049796,136.105.143.61
0.0553,2,1749514854,42.90.194.122
0.6099,1,1748647664,245.15.91.28
0.0802,0,1748641507,19.224.182.237
0.2702,0,1748171578,233.25.63.34
0.2216,0,1749374376,4.213.251.132
0.2657,1,1747625551,61.203.249.234
0.3281,2,1747848858,20.209.87.205
0.6699,0,1748408904,68.157.247.56
0.7553,1,1747354250,17.42.208.53
0.7712,1,1749464803,123.30.92.247
0.2523,0,1748225608,15.215.80.189
0.0475,2,1749327097,146.12.142.20
0.2277,0,1747362011,237.153.48.221
0.2649,2,1748894326,182.83.72.185
0.8744,0,1747964340,196.95.86.13
0.0826,0,1747508928,76.186.17.35
0.7015,0,1747119622,157.51.43.251
0.4144,1,1748200245,176.132.21.146
0.9259,1,1749045093,51.249.175.98
0.4377,1,1748813793,38.163.237.41
0.8956,1,1747360265,171.107.139.225
0.4394,1,1748651990,87.113.48.138
0.0824,2,1749396888,246.88.82.144
0.8046,1,1748186226,146.237.33.158
0.7924,1,1748502040,16.70.237.75
0.6019,1,1749195982,152.64.70.25
0.0152,2,1749534114,99.103.52.15
0.7343,0,1749440308,146.107.117.27
0.1619,0,1748971160,56.127.253.11
0.6306,1,1749585923,153.204.67.46
0.674,1,1749036566,19.55.61.174
0.3828,1,1749306023,171.13.242.122
0.9447,0,1748660899,228.186.117.120
0.6767,0,1747542157,15.248.206.68
0.747,0,1748795407,87.229.65.195
0.3628,1,1749006607,20.52.16.186
0.6502,2,1747676818,75.58.81.37
0.7436,0,1749457925,222.102.130.22
0.6736,1,1748837861,172.43.159.198
0.3714,2,1747133120,173.154.86.40
0.6935,1,1747745264,192.243.35.134
0.594,0,1748372461,71.219.30.171
0.5874,1,1748980620,191.31.139.191
0.339,0,1747945954,37.10.170.115
0.7753,1,1748949105,122.218.42.121
0.9494,2,1748445200,74.74.198.137
0.8129,1,1748844404,223.169.88.244
0.4309,2,1749460877,173.113.169.171
0.2192,2,1747984736,156.115.170.15
0.6419,2,1747735314,122.123.95.213
0.8284,2,1748818176,159.59.109.180
0.3249,1,1748200502,39.61.136.250
0.6825,2,1749505606,3.159.133.132
0.9628,2,1749628893,213.51.5.79
0.8165,2,1747369353,51.190.10.17
0.2668,1,1747601168,219.248.42.90
0.4241,2,1748508304,97.169.145.127
0.1005,2,1749214040,25.126.126.86
0.5446,2,1747846549,109.166.169.7
0.3721,1,1747796999,39.233.235.254
0.433,1,1747287579,224.139.3.230
0.5406,1,1748790169,122.107.110.77
0.1942,2,1748512687,126.164.194.143
0.9165,1,1749525993,30.177.167.218
0.5168,2,1749372597,159.235.77.117
0.1374,0,1747969545,229.218.76.171
0.7328,1,1748210354,78.160.18.252
0.9187,2,1748869586,166.98.125.76
0.6977,0,1747660525,28.242.82.47
0.0462,0,1748939724,238.136.125.222
0.696,0,1747399911,182.213.142.158
0.5869,1,1748069159,10.70.250.222
0.1723,1,1747248193,163.199.74.123
0.2951,0,1747865788,68.216.172.180
0.1957,0,1748767720,247.165.139.4
0.3666,0,1748502098,97.113.71.157
0.0558,1,1749417254,240.142.96.133
0.5636,1,1748541052,143.159.237.210
0.8547,1,1748713862,90.142.113.50
0.6311,1,1749510278,230.192.223.19
0.7483,0,1748214497,195.108.44.117
0.5161,2,1749525983,217.243.156.199
0.952,2,1748541707,35.62.18.68
0.8256,1,1747250133,20.131.71.49
0.3387,1,1748015416,233.23.140.209
0.5751,1,1748934152,104.76.83.209
0.2874,2,1748678812,102.37.137.82
0.3038,1,1747759028,137.190.175.64
0.5409,0,1747143879,90.184.209.86
0.4595,2,1749163704,156.88.112.137
0.4359,0,1748266835,104.164.30.193
0.0057,2,1748285989,112.13.165.33
0.5704,2,1747251093,78.29.172.39
0.599,1,1747116705,47.129.97.16
0.4027,1,1748545052,214.179.171.87
0.7991,0,1748113709,8.152.39.244
0.8114,2,1748331519,4.159.80.121
0.1246,1,1747728331,149.173.102.247
0.601,1,1749073805,93.185.97.114
0.2373,0,1748771084,73.35.114.134
0.794,2,1748625247,100.60.55.133
0.3851,1,1747152076,249.113.229.106
0.5754,1,1747201297,191.101.147.32
0.867,1,1748165090,156.26.207.115
0.1213,1,1747310258,136.75.67.83
0.5654,2,1748445311,104.244.220.170
0.5666,2,1748120090,173.223.122.242
0.934,2,1749168073,236.78.25.243
0.0813,1,1749016825,46.62.162.98
0.1943,2,1748339304,233.99.60.141
0.6894,1,1747184391,39.122.60.236
0.1814,0,1748855933,92.107.241.204
0.2492,2,1748910227,176.80.165.195
0.1703,1,1748997181,125.143.112.133
0.0366,2,1748208256,117.102.166.124
0.1244,2,1748440236,8.80.243.203
0.9808,2,1748231346,189.4.69.208
0.1647,0,1748246087,140.157.62.135
0.5297,0,1748447853,136.209.196.176
0.1924,0,1747508313,120.56.196.123
0.9938,0,1747274567,56.175.64.212
0.1952,1,1748206984,225.145.207.44
0.3178,0,1748824077,239.248.16.162
0.218,0,1749074316,13.75.111.201
0.2165,1,1748926755,17.63.8.111
0.6961,0,1748336603,25.177.77.79
0.7403,2,1747918507,229.25.162.233
0.4008,1,1747638718,224.246.60.144
0.876,1,1749323440,235.130.194.94
0.3365,1,1748207181,89.62.206.221
0.9751,2,1748987094,211.226.172.33
0.9838,2,1749091786,64.53.243.225
0.1141,2,1748377762,150.8.40.196
0.8195,1,1748060444,198.210.37.93
0.2521,1,1747341865,94.170.29.221
0.9071,1,1748702383,191.105.115.12
0.0234,2,1748271395,174.43.143.101
0.4856,0,1747123244,92.242.19.95
0.596,0,1747613788,168.111.209.56
0.0654,2,1748784188,95.27.127.29
0.7709,0,1747501475,149.79.64.31
0.9192,2,1749179466,228.71.85.128
0.0342,0,1748034917,250.155.111.41
0.9148,2,1748391183,204.46.21.215
0.2433,0,1748018679,234.51.172.169
0.8412,2,1747219729,190.168.4.58
0.2143,0,1749595289,254.143.157.151
0.9432,2,1747970496,232.158.66.189
0.6586,1,1747105842,147.68.75.118
0.1631,1,1749284152,43.239.151.236
0.4998,1,1747635889,105.157.225.92
0.5715,0,1749504927,229.75.195.32
0.9441,2,1749444689,164.152.221.96
0.6127,1,1748887251,153.112.124.97
0.301,0,1747615693,157.58.236.23
0.0741,0,1749320173,162.32.213.208
0.4426,1,1748562680,8.8.19.191
0.2058,1,1749417407,247.187.188.183
0.7396,0,1747939975,22.146.249.116
0.3356,2,1747496107,2.196.178.20
0.4982,0,1748878983,131.176.44.204
0.0722,2,1748955678,100.31.246.172
0.9763,2,1749478325,31.207.170.65
0.4424,1,1748968111,223.222.33.35
0.3533,1,1749443747,156.155.225.196
0.5368,1,1748597611,86.199.148.247
0.3993,1,1747186229,84.230.164.58
0.5969,2,1748363143,15.185.46.114
0.8657,1,1749607033,241.14.43.228
0.5065,1,1748613422,40.87.220.86
0.2596,1,1747185967,85.146.178.248
0.0881,0,1747814004,29.179.61.54
0.3734,1,1748340357,234.32.142.233
0.8452,1,1747424903,58.245.200.196
0.783,1,1747262303,216.23.87.203
0.1596,0,1747840279,208.134.54.29
0.3715,2,1747481653,52.151.49.169
0.8719,2,1747395102,198.60.164.41
0.3467,2,1749273211,48.4.68.43
0.1203,1,1749496210,84.46.224.52
0.8124,1,1748136918,76.80.238.154
0.8958,2,1748084591,48.91.166.26
0.9482,1,1747699635,223.173.101.112
0.9276,2,1747690785,50.108.138.199
0.4304,1,1749123246,13.88.43.40
0.8396,0,1748397577,40.6.11.200
0.1171,1,1748763448,89.18.137.195
0.475,2,1747108235,43.103.246.117
0.3,0,1747646207,164.138.21.111
0.6762,1,1748893535,129.105.88.166
0.6751,2,1747938091,101.36.11.248
0.3981,2,1748267979,2.71.112.78
0.0077,1,1747503912,27.133.138.139
0.7369,0,1749438801,85.169.59.136
0.9798,1,1747238063,252.195.44.178
0.6317,0,1748498332,55.240.76.105
0.2361,0,1748353329,162.87.178.35
0.3523,1,1749322222,65.158.72.13
0.6424,2,1748795367,166.214.1.126
0.7512,2,1748666373,99.226.16.187
0.2018,2,1748731193,132.239.121.103
0.4533,2,1747922846,149.15.217.117
0.8332,1,1748169561,180.84.106.163
0.3624,0,1748295788,237.114.237.41
0.5654,1,1748103533,254.235.251.62
0.0714,2,1748383861,144.151.142.61
0.4142,1,1747504348,217.249.30.94
0.2058,2,1749513301,46.6.78.214
0.4671,0,1748002025,131.227.172.210
0.8218,0,1748429752,67.216.95.13
0.6716,1,1749181337,112.130.159.163
0.1881,0,1749086301,9.216.16.187
0.3544,0,1749551567,38.133.169.204
0.9177,0,1748832179,21.180.28.62
0.2426,0,1747705857,2.227.75.187
0.2323,1,1747616021,95.174.130.108
0.345,1,1749070270,225.69.154.70
0.793,0,1747199396,3.204.229.217
0.5223,0,1749621821,52.9.211.90
0.8249,0,1747614801,31.92.57.57
0.843,1,1747483013,125.90.71.234
0.9942,2,1747240090,213.198.113.212
0.4853,2,1747826091,57.191.208.192
0.4921,1,1747463876,152.73.211.203
0.1928,0,1748498502,128.72.169.4
0.7073,0,1749250764,192.92.157.18
0.7502,1,1749214344,68.227.90.41
0.48,1,1748953078,156.225.20.103
0.5442,0,1747208246,43.156.253.200
0.438,1,1748719364,169.250.98.49
0.8199,2,1749357370,110.134.96.67
0.3348,0,1747508089,213.201.87.148
0.2824,0,1749367137,28.148.42.134
0.6134,0,1748258136,54.146.83.7
0.4915,1,1748534715,201.110.206.78
0.3378,2,1747164288,115.158.4.201
0.612,1,1749076801,19.238.115.9
0.1221,0,1748601673,162.49.246.86
0.8385,2,1748948518,187.20.11.18
0.5709,1,1747179067,76.239.252.32
0.9663,0,1749260029,241.127.145.74
0.0357,1,1747619589,25.251.182.213
0.0946,2,1747098722,18.242.2.98
0.7501,0,1748471431,239.118.142.124
0.7021,1,1747137782,4.153.249.21
0.0494,2,1747708518,204.48.181.38
0.1999,2,1747405066,70.148.240.227
0.9248,1,1749004257,192.188.139.63
0.4258,2,1748844986,23.61.32.141
0.9233,0,1748141839,226.79.63.211
0.053,0,1748897462,119.173.212.242
0.0402,0,1749371190,230.98.227.37
0.8889,1,1747561576,249.251.195.221
0.4267,2,1747519237,174.82.129.171
0.4993,0,1749232961,61.189.165.143
0.7978,0,1749446131,122.129.47.190
0.9526,2,1748623175,186.168.76.92
0.1267,1,1747817877,51.15.177.186
0.6518,2,1747996227,155.202.176.244
0.6515,2,1748898624,166.56.16.73
0.7922,2,1747207930,149.226.123.35
0.9672,1,1747515325,127.28.110.181
0.5226,2,1747193905,26.45.104.95
0.1103,0,1749289660,75.72.241.9
0.8192,2,1747360788,97.14.234.128
0.7944,2,1747205866,230.114.204.37
0.3896,2,1747172902,236.33.72.216
0.6653,2,1747239169,93.192.156.76
0.1819,1,1747187032,167.16.160.91
0.5943,0,1748369569,88.254.52.11
0.0383,2,1747577592,222.92.227.32
0.8075,1,1749208735,182.140.87.143
0.7729,1,1747615512,181.75.101.42
0.5848,2,1747534395,66.48.3.234
0.2465,1,1747307765,13.4.147.192
0.2131,2,1749050963,252.89.76.46
0.7065,0,1747230143,43.14.204.114
0.5342,0,1749649324,103.241.208.123
0.2533,1,1748911028,133.47.122.150
0.9916,1,1749027969,201.9.212.3
0.8798,2,1747361225,9.33.251.148
0.4165,0,1747711175,111.146.165.20
0.2733,0,1747474669,151.220.116.76
0.5873,2,1748662772,9.179.87.124
0.6153,0,1748304329,175.24.60.63
0.1105,1,1747585438,53.21.101.59
0.7585,1,1748548579,245.176.107.9
0.2026,1,1747547060,97.173.40.78
0.7323,1,1747738580,198.74.224.214
0.7155,1,1748172976,146.37.2.44
0.5507,0,1748976707,238.23.241.69
0.9786,0,1748799244,170.81.163.42
0.0673,2,1749051322,148.135.241.231
0.7526,0,1748697843,54.163.241.136
0.4694,1,1749113232,146.78.170.195
0.3936,0,1748533278,230.9.101.56
0.2519,0,1749581733,117.168.189.24
0.7214,1,1749391240,239.225.116.207
0.1316,2,1749551248,119.21.30.202
0.8177,1,1749491494,58.143.224.77
0.3609,2,1749081736,7.243.19.239
0.1887,2,1749120507,166.24.98.133
0.058,1,1749042149,238.50.225.132
0.5137,1,1748104843,91.250.127.228
0.921,0,1747659328,234.96.87.44
0.8055,1,1747441322,148.242.224.191
0.5481,2,1748393661,117.147.10.93
0.4594,0,1748119584,237.223.59.136
0.3514,0,1748147742,87.28.39.103
0.1839,0,1749541173,164.157.173.71
0.1144,1,1749601207,241.192.63.158
0.2614,2,1747123055,235.201.96.59
0.5531,0,1748670531,169.162.213.60
0.8291,0,1747911442,87.84.28.31
0.498,1,1747965285,35.151.32.239
0.7058,1,1747950219,27.8.227.231
0.4187,1,1748570642,157.14.182.145
0.9383,0,1748661893,68.254.28.147
0.8604,1,1748818666,56.109.235.57
0.4544,2,1749169455,87.77.77.76
0.4626,0,1747425727,156.185.238.85
0.3631,2,1748063538,90.214.159.72
0.9464,1,1748941918,128.105.113.24
0.7527,2,1748173674,170.208.143.100
0.3716,2,1748058995,158.168.87.234
0.7323,2,1747689461,198.28.68.253
0.042,1,1748206344,172.103.224.236
0.2701,2,1747229272,150.201.45.86
0.1999,1,1749457356,48.62.197.47
0.9512,0,1747606555,82.59.101.239
0.3095,1,1749097259,177.88.175.97
0.512,2,1748963734,138.184.198.85
0.8507,1,1749221546,198.180.79.133
0.5593,1,1748354857,135.6.205.31
0.0646,2,1748558183,193.184.84.37
0.6209,2,1749331862,105.146.180.148
0.1644,1,1749275902,62.180.184.109
0.8288,0,1748379964,3.91.158.95
0.016,2,1747246508,32.90.113.53
0.0647,0,1747945768,128.181.13.84
0.8849,2,1749422267,89.17.32.83
0.4889,0,1749049345,138.82.184.104
0.3089,1,1748462150,142.201.125.210
0.0354,0,1748715520,2.223.55.209
0.1619,0,1749152037,148.55.175.55
0.1921,2,1749366379,130.212.72.38
0.1988,0,1747958435,158.106.236.237
0.3833,2,1748027001,74.197.131.132
0.5948,0,1748637909,36.148.28.252
0.9487,1,1747253449,161.81.66.21
0.9922,2,1749618856,174.51.83.51
0.7522,1,1749063084,80.158.50.177
0.9182,2,1747947325,178.225.64.71
0.1688,0,1747065015,116.25.221.97
0.7041,1,1748369282,124.3.221.104
0.5669,2,1748627499,61.87.91.133
0.7972,2,1748185682,234.14.83.198
0.4951,1,1749084377,70.5.12.108
0.2499,0,1749218685,24.190.59.173
0.6506,1,1747482110,157.186.155.129
0.9615,1,1747926221,242.242.41.141
0.3132,2,1747115537,249.84.176.247
0.0921,0,1748470890,74.38.65.164
0.6667,0,1748348904,119.88.250.148
0.5643,0,1747985983,42.42.128.59
0.4828,2,1749499748,215.48.243.199
0.2014,0,1748429243,131.169.193.205
0.4792,0,1749061544,118.88.231.103
0.8249,0,1747351817,133.19.190.241
0.7432,1,1748030961,80.158.229.47
0.9976,0,1749004710,140.158.185.192
0.9255,2,1747962589,137.175.43.95
0.094,2,1749110703,143.113.46.23
0.0912,2,1747679851,244.36.222.27
0.6126,2,1749240820,127.2.24.142
0.664,1,1748741409,199.83.221.30
0.1631,2,1747685661,67.252.70.182
0.885,2,1749041853,123.155.212.28
0.8978,1,1748788458,14.2.243.24
0.9374,1,1747584166,67.209.222.132
0.6933,0,1747905660,214.34.37.148
0.7546,0,1749088252,91.104.29.184
0.9731,2,1748055671,185.5.217.93
0.1301,2,1749296008,237.102.211.19
0.4148,0,1747989200,104.53.57.122
0.3751,0,1748886269,126.139.198.224
0.5375,1,1749322434,243.17.185.14
0.326,1,1747448574,250.192.215.185
0.7146,1,1748111604,236.39.42.173
0.6877,2,1749633447,40.185.163.117
0.8161,1,1748562228,236.108.133.205
0.4464,2,1748894650,7.97.170.159
0.8665,0,1749299902,118.140.38.11
0.0937,1,1747176040,171.215.98.153
0.4277,0,1748474343,176.36.209.110
0.2841,1,1749632435,151.118.245.118
0.9047,2,1747425056,253.80.86.104
0.0212,0,1747331684,76.215.233.109
0.8643,2,1748103119,69.63.198.19
0.4362,2,1748153349,197.185.131.113
0.7658,0,1748236582,16.214.126.69
0.4267,0,1747154005,240.77.227.203
0.421,2,1749546393,216.239.163.64
0.7403,2,1748805977,88.106.67.122
0.3649,2,1747549084,198.111.168.99
0.4738,1,1748097855,254.96.236.251
0.0959,0,1748246033,55.17.179.91
0.4227,2,1747134720,144.52.119.12
0.3998,0,1748962125,111.103.39.127
0.6055,1,1747333559,14.71.9.193
0.921,1,1748578985,212.210.206.213
0.0842,1,1748137332,206.159.1.247
0.0451,1,1747346333,211.249.49.71
0.4873,2,1747859259,177.31.149.27
0.4635,1,1747098017,131.111.38.42
0.3649,2,1748723283,185.74.87.20
0.8183,2,1747784681,137.104.113.29
0.0859,1,1749365903,68.58.134.93
0.8795,0,1747186359,232.117.126.48
0.3564,0,1748497292,236.139.120.58
0.7465,2,1747071556,197.36.143.212
0.0378,0,1748351560,164.81.17.43
0.9677,1,1748587001,9.162.15.160
0.2484,0,1749530366,34.167.30.223
0.7775,0,1748831733,110.23.1.180
0.0047,2,1749351671,36.148.119.208
0.7731,1,1747070131,147.70.190.132
0.0952,0,1749224076,176.209.13.107
0.2297,1,1747621088,105.68.7.227
0.4917,0,1747767129,53.225.248.77
0.0426,0,1748074329,104.218.171.24
0.5341,1,1748056051,55.118.100.68
0.2325,1,1747326607,58.177.60.240
0.0756,2,1748578561,219.234.168.60
0.8768,0,1747177696,112.93.166.134
0.2441,1,1747468600,90.184.114.80
0.5196,2,1749533893,229.42.187.134
0.9466,1,1748688826,147.165.214.11
0.6047,0,1747582420,23.240.120.213
0.303,0,1747720544,191.156.4.36
0.1457,2,1748598224,75.70.246.126
0.7538,0,1749278112,113.237.46.71
0.9354,2,1747714814,47.245.103.226
0.3465,2,1749003096,244.122.174.163
0.876,2,1748761171,143.34.72.141
0.8198,2,1747361541,2.112.234.55
